config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
31,5.158169,2.275443,7.8665786,81.57856,0.92834735,1.0061977,0.91387904,1.9188224,0.32565674,0.376075,0.021067139,0.10594118,0.040894605,267.75333,8.181852,0.38809726,0.09137678,0.003758162,0.99376136,0.23416053,0.012396373,17.627855,0.9745771,0.02990088,52.313408,0.0033503894,0.0032111087,0.11226566,0.10189208,0.06688404,0.039154433,0.55747724,1.1957536,0.1443633,-0.055693515,-0.17572539,0.014105703,1.7349601,0.053800795,1.576184,0.100257106,0.9618914,564.9348,282.5246,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
32,5.5322413,5.141263,7.829033,211.04433,0.68267477,1.2263083,0.9295093,1.3311664,0.74363333,0.28289396,0.03997391,0.080791034,0.42683053,261.28735,5.815764,0.3525946,0.040272456,0.010323048,0.77685374,0.21652372,0.054274432,18.320017,0.86531377,0.04782113,48.35607,0.01033773,0.0015637982,0.10326255,0.564384,0.38496783,0.03204503,0.37926605,0.92650276,0.50164205,0.009841695,-0.12241777,-0.123751394,1.3575526,0.06700331,2.5728762,0.11688472,0.23618409,694.8463,280.98215,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
33,4.8089643,3.088186,8.788414,90.05775,0.4713392,0.7817439,0.916837,2.118071,0.27257496,0.32468423,0.022820046,0.04906967,0.46772242,199.66902,5.386595,0.2654454,-0.047887642,-0.002311513,1.0774535,0.18176283,-0.008025372,18.22161,0.7335004,0.007300088,42.89356,0.009331832,0.009246617,0.089010805,0.5732433,0.42158508,0.019411178,0.7576836,0.8970296,0.09990369,-0.005371548,0.25549534,-0.072602496,1.1430442,0.021585857,2.0162969,0.11139764,1.0864025,409.1323,275.24155,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
34,4.9878583,2.5729377,9.38712,74.672676,0.6148264,0.75865746,0.88070256,1.6907166,0.2587896,0.40510848,0.01995113,0.13578276,0.1817814,144.59856,5.39213,0.42609358,0.09289525,0.002666135,1.1394556,0.14215128,-0.014386493,17.832495,0.9545272,0.061395068,51.126804,0.0049659465,0.0004409883,0.102945834,0.20909558,0.14813776,0.018130528,0.83816576,1.2793838,0.14931768,-0.03254549,0.10759467,-0.019130925,0.7147204,0.030038314,2.492441,0.14897218,0.2307901,541.9144,281.37967,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
35,4.428703,3.379302,8.34328,142.6151,0.60181737,1.2802384,0.9171259,1.7771034,0.3006604,0.36894754,0.034959923,0.10776246,0.51572293,156.23293,8.255635,0.33209258,0.0039058798,0.0029633644,0.93560016,0.121025205,0.048555486,18.066462,0.98396474,0.069667235,48.389774,0.0024355703,0.0024206555,0.111679226,0.405191,0.3592585,0.016597891,0.38375512,1.0445106,0.21596237,-0.00941503,0.024365889,0.07096478,1.1914946,0.02184199,2.474992,0.18160608,0.57233906,535.82837,273.1955,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
36,4.837808,2.453048,7.3251595,130.43387,0.8280058,1.4595413,0.8979875,1.915681,0.55989414,0.32793427,0.01804436,0.18931983,0.26445046,169.16376,4.710868,0.39048082,0.10763554,0.0012887849,1.1093968,0.140955,-0.070168704,16.96756,0.7853573,0.027781365,44.02539,0.0043387036,0.0011459008,0.104254924,0.49798027,0.12730248,0.032813396,0.42052454,0.85376203,1.2759331,0.022080285,-0.016988764,0.044422038,0.58084995,0.16711429,5.775811,0.09692753,4.713937,551.82764,278.8696,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
37,5.0941124,4.4394226,9.296534,83.256966,0.7044875,0.9737993,0.90021956,1.719922,0.18498383,0.30211732,0.021982798,0.053756565,0.46342635,187.51222,3.1405437,0.5089111,0.07648389,0.0004323296,0.63010705,0.26953095,0.017627763,17.29564,0.9380254,0.026685707,51.69079,0.0056460574,0.00087188865,0.10665166,0.043593824,0.09587526,0.02769376,0.37127623,1.1277488,1.1267191,-0.026002672,0.17549323,0.2024865,0.6681133,0.0109238215,1.0658107,0.07169052,0.5722791,614.5929,276.01144,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
38,5.621302,3.8147125,9.485872,201.76913,0.54932386,1.1703557,0.88624656,1.6318007,0.24368675,0.34226683,0.022519508,0.02666323,0.46467772,169.39552,4.559177,0.28327176,0.018686334,0.0005893743,0.89583355,0.2165556,0.030511085,17.657738,0.9382159,0.03390561,50.174217,0.006104374,0.0025230332,0.10298675,0.56601655,0.3819272,0.025393974,0.5208741,0.9005877,1.3246573,0.018934695,-0.103714265,-0.08651913,1.252554,0.02027039,0.50474924,0.0838483,0.447739,470.4838,273.67673,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
39,4.7400417,2.8534894,10.263645,42.93733,0.8398516,1.9457967,0.8982879,1.965289,0.36437672,0.38195914,0.006388228,0.055413797,0.13848798,216.61546,6.912121,0.45295846,0.07890657,0.004083209,1.086608,0.10682923,-0.0074860076,18.196236,0.84502774,0.045338243,46.871136,0.0046201604,0.005915524,0.09568475,1.0444908,0.5931002,0.030532008,0.6300944,1.0156937,0.120342605,0.008233213,-0.0096204495,0.09232233,0.7875458,0.00880255,5.9319406,0.12690602,0.29270515,524.549,284.89734,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
40,5.9878592,2.9404683,8.39195,195.63234,0.9074143,1.5780953,0.8859839,2.1725385,0.16554917,0.36882782,0.006023425,0.04297304,0.49934584,190.24158,5.643302,0.34737903,0.09350982,0.0028159758,1.065624,0.2571564,-0.00079007115,17.717287,0.92723805,0.037856854,42.562176,0.0051614903,0.0025565887,0.09961883,0.17278834,0.105355054,0.026517197,0.7032586,0.6307251,0.05054623,-0.01059239,-0.14030793,-0.08200461,1.5052972,0.021955531,0.7737139,0.09313108,0.13470057,455.1022,279.4092,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
41,5.549336,2.854955,9.375963,64.407906,0.7424007,0.85063225,0.89152086,1.6679665,0.45067987,0.28987285,0.033277616,0.055529986,0.34010488,193.2976,7.0103574,0.42005,0.057158787,0.0035803667,0.494068,0.33308214,0.065891914,17.780064,0.90122294,0.025267655,40.569992,0.0036821999,0.00019945808,0.10518643,0.5352706,0.59908533,0.017445533,0.49998775,1.553103,0.21370581,-0.014316853,-0.294879,0.19995692,0.92853445,0.03818536,2.9016135,0.11816034,1.9080453,505.3577,283.5187,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
42,5.2578096,3.0846584,8.163454,120.105606,0.6670303,1.7772642,0.92570704,1.5613943,0.22322871,0.3582782,0.01283763,0.3300989,0.52260643,152.30544,5.6148896,0.21503514,-0.05053474,-7.6466764e-05,0.9012213,0.26678312,0.060535464,18.146215,0.877229,0.017165784,47.121395,0.004428814,0.015447306,0.12338863,0.270787,0.13958004,0.031367417,0.5699668,1.2031493,0.14777587,-0.036699113,-0.27084765,-0.03548196,0.9810885,0.035484806,2.034765,0.08472039,1.0861933,541.71265,281.2858,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
43,5.2621074,3.0991328,8.688937,38.007156,0.7319997,2.00905,0.9242538,2.1181948,0.45898494,0.34216896,0.02613478,0.3092098,0.11385799,223.31511,3.5574987,0.29465747,0.017285496,-0.0009453769,1.0961071,0.29180497,0.006738707,17.593561,0.90862477,0.0042162356,50.546227,0.006041838,0.0026355134,0.10760399,0.26444128,0.274068,0.027590137,0.7501164,1.0048994,0.09232605,-0.015890544,-0.15004374,0.22123575,1.0736096,0.040460177,2.7777112,0.13638474,0.7040994,443.52545,280.87137,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
44,5.1771197,3.8707204,9.112935,256.96414,0.78205657,0.84243125,0.88131815,1.903614,0.7484052,0.30816525,0.02490068,0.05244728,0.24809852,179.46953,3.097564,0.4143834,0.14253296,0.0036687662,0.48349607,0.18143371,0.03064787,17.026787,0.7445001,0.019862542,42.623302,0.0035016604,0.0015435604,0.10211809,0.8673414,0.33372787,0.020342942,0.7497965,1.2456409,0.03231413,0.027454732,-0.038251583,-0.043251015,1.9000338,0.11149891,5.346981,0.13619317,0.47210613,589.0038,277.20538,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
45,4.7629585,2.2886407,7.3221693,133.406,0.7027373,1.1305541,0.89686537,2.0958517,0.74154687,0.3063457,0.028525291,0.06684437,0.3737364,152.754,6.027984,0.25656316,-0.107580945,0.0032146215,0.9952328,0.21309805,-1.057643e-05,18.313368,0.9694973,0.044494163,48.325146,0.0070910025,0.0018223693,0.098890975,0.33599123,0.21600612,0.036939237,0.654445,0.8915578,1.0359251,0.018605322,-0.04391165,-0.03704619,0.58958495,0.042575743,4.4503684,0.13170518,0.5106801,784.54663,275.07748,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
46,4.49052,3.3605614,8.278426,181.41867,0.7516027,2.1091743,0.93524677,1.6575729,0.24890307,0.2889754,0.0601374,0.025823133,0.52632266,127.17972,7.179916,0.33677852,0.024137508,2.9839319e-05,0.5154013,0.12493109,-0.041042212,17.536646,0.9320656,0.028176907,43.33421,0.0025241594,0.004798274,0.10964319,0.59871495,0.19098088,0.023107542,0.31854203,1.0699973,0.2819435,-0.016571468,-0.098973945,-0.13045245,1.3395891,0.031372547,0.25776798,0.15067215,0.93816435,629.27094,273.0419,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
47,5.053169,5.770147,7.262777,174.16718,0.7096939,1.0243206,0.92827815,1.3791384,0.7136732,0.24549574,0.056534152,0.18277767,0.14576906,278.51257,8.505091,0.3565128,0.044004317,0.0035574893,0.6359678,0.13508798,0.072264954,17.807198,0.77429795,0.04950658,48.55699,0.004303947,0.0016541935,0.101712406,0.8226586,0.2937075,0.0384214,0.8462301,0.6497337,0.13970841,0.051331855,0.24133742,-0.011717973,0.99099094,0.033363327,1.3343567,0.12260368,1.2071632,585.6557,280.96277,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
48,4.3298287,3.5660598,8.164445,71.99179,0.8888155,1.1795057,0.89764816,2.012605,0.82163393,0.33821493,0.0051716347,0.12786277,0.20590892,255.17192,5.777055,0.5145559,0.019559463,0.009041593,0.98576605,0.19995563,0.016746208,17.896051,0.93852544,0.04652121,43.997894,0.0069370028,0.0034350776,0.10010844,0.22245082,0.42889675,0.018482035,0.72502816,1.1886455,0.41036552,0.02425046,0.1305284,0.012657996,1.6300508,0.121709034,8.116589,0.14286572,0.30343655,355.09973,276.2096,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
49,5.103471,4.6036897,9.552866,124.44862,0.7870626,1.8665173,0.91874856,1.7658713,0.33810315,0.36727583,0.01563431,0.046790563,0.35272387,196.5992,7.791946,0.30792502,0.11122653,-0.0032626733,1.0769011,0.17417714,0.011775561,17.501139,0.9853295,0.031873915,46.159977,0.0056238794,0.0012665897,0.10818692,0.31189996,0.12489292,0.029156825,0.8578104,1.3120166,0.1268145,0.009063361,-0.19397083,0.1243248,0.69290715,0.11937165,2.6754785,0.16907558,0.30343246,598.52246,280.2664,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
50,4.628408,4.6016326,7.4148383,96.195045,0.61960834,2.0840814,0.9302884,1.6690803,0.38886917,0.29729217,0.025992233,0.1325799,0.32221782,169.50131,4.81873,0.2825235,0.016535684,0.00226906,1.0937104,0.24161325,-0.0209438,18.61482,0.88762856,0.036869653,47.354237,0.005045101,0.001774965,0.09622492,0.06648958,0.047075436,0.03159986,0.71076137,0.611933,0.5199104,0.009768505,0.010994253,0.036961675,0.81706965,0.03213132,1.1564865,0.09677359,0.06231996,375.0973,278.9495,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
51,4.613258,2.622656,8.911961,78.89531,0.51628226,1.1971048,0.915756,1.7977269,0.37017557,0.33506158,0.005000169,0.10704843,0.49125713,160.56004,7.255392,0.39905846,0.13657469,0.001346372,0.8187596,0.08913795,-0.018561475,18.197515,0.8650628,0.03213993,42.73044,0.007861501,0.0026975924,0.09672671,0.20779133,0.27208653,0.01683506,0.4392928,0.86092764,0.11691231,0.021032836,-0.27723965,0.06662708,0.9738838,0.099616215,1.4305408,0.14193605,0.6223835,587.156,283.93314,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
52,5.5281954,2.6170049,7.1156993,100.18055,0.784419,1.4825591,0.90768296,2.0068502,0.3447885,0.37802577,0.033474267,0.14763728,0.18978697,275.7342,3.9513931,0.31911632,0.038920715,0.0020399739,0.914457,0.1353764,0.030760676,17.988396,1.0788811,0.037519682,47.288445,0.007837447,0.002662303,0.11018209,0.10972208,0.293823,0.019212257,0.83258766,1.3208579,1.0501577,-0.030669963,-0.03749264,-0.17268732,0.77013254,0.0027796004,0.28105825,0.051556088,1.210342,412.24533,276.77063,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
53,5.7714505,3.8694708,8.08789,129.40956,0.750762,1.1895337,0.895038,2.1393843,0.22105324,0.3356331,0.025199374,0.058875673,0.37630147,131.28474,5.765634,0.19741657,0.002181519,-0.000444422,0.9295137,0.25098523,0.054550953,17.533432,0.94451517,0.0023518857,46.41521,0.0034988013,0.0029302023,0.10840899,1.1564087,0.30388898,0.031673435,0.6353964,0.76361483,0.34853607,0.053604126,0.15015556,0.013839111,1.8313429,0.026069988,1.446209,0.13650979,0.16499443,619.0711,282.18967,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
54,4.8174686,1.9162714,8.525812,112.14123,0.533092,1.6788099,0.9075349,1.9100577,0.046150867,0.43585202,0.022946749,0.2142156,0.29885992,209.69077,7.3328466,0.5160633,0.20592329,0.0033834658,1.0826722,0.1347661,0.03762722,18.803598,0.97152835,0.012378174,48.96343,0.0050054574,0.0006922591,0.1057449,0.475399,0.5077427,0.025016649,0.6028976,1.1301517,0.16586672,0.010239755,-0.0043405187,0.0062205466,0.7790371,0.02609037,1.9919597,0.09897311,1.3163352,484.15823,286.5401,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
55,4.6653457,3.2861052,8.293139,97.835815,0.67157894,0.8176351,0.8958078,1.6898985,0.07656686,0.40751433,0.017262934,0.037322015,0.40025014,186.54613,7.043223,0.4882253,0.106867075,0.0034018448,1.2347248,0.21496327,-0.004244574,17.179039,0.9080589,0.041028414,45.666523,0.008309769,0.0012436673,0.097177446,0.41609892,0.15758528,0.017110547,0.8463376,1.5739439,2.214181,-0.015911343,-0.29374522,-0.11417865,1.5302832,0.11149558,5.742176,0.066955425,1.4006833,352.42523,278.7451,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
56,5.55447,4.5802846,7.204136,155.43974,0.7617085,1.0765784,0.9279444,1.8431004,0.5895641,0.29222617,0.04572702,0.18856998,0.26898232,204.20715,3.8986766,0.39633405,0.124447346,0.0023726516,1.0369761,0.3125533,0.015551987,18.23302,0.9562161,0.017600335,49.463306,0.0038851064,0.00297739,0.11513712,0.4084961,0.09453306,0.024398753,0.5676725,1.1730163,0.33724558,-0.036242608,-0.2564853,0.14682783,1.6284599,0.010130022,0.30434397,0.065537006,0.8903376,577.6048,284.2673,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
57,6.2174654,2.4201427,7.470434,262.18695,0.7012355,1.14873,0.9205893,1.5962011,0.19334918,0.40436682,0.023873802,0.061382122,0.5267013,108.00446,3.1024654,0.44217318,0.09283642,0.005470296,0.6894795,0.20703092,0.0020080626,17.961151,0.83546156,0.032214236,48.155647,0.0024217204,0.0020543565,0.107798696,0.050698142,0.17933328,0.024022382,0.47711214,0.75891364,0.1751656,0.009943619,-0.12697044,0.18545252,1.0403816,0.077329464,4.0181284,0.1239374,0.21579717,454.95654,282.47516,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
58,4.9659786,3.3521812,8.502044,131.54405,0.5404365,1.1508694,0.8852011,1.8461881,0.1987616,0.36937466,0.034079514,0.28684026,0.3335151,213.85738,5.0161085,0.4922587,0.14906584,0.0050136605,0.85792226,0.29869103,0.08079176,17.850643,0.75094783,0.021211816,47.79368,0.007955551,0.0042044334,0.09796126,0.63993555,0.451139,0.027881194,0.5518643,1.0976729,0.19384152,0.009138884,-0.106208496,0.060693774,1.0787168,0.039461423,2.0448983,0.087542385,0.8052909,507.83157,280.36838,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
59,5.4858465,4.2483106,9.482795,63.337578,0.6624142,1.3924876,0.92036,1.9170909,0.49377272,0.36319247,0.015735403,0.069967225,0.41195744,181.90309,5.896935,0.40058646,0.09934271,0.00017631422,0.82806647,0.09185186,0.03617475,18.261032,1.0256975,0.049272556,44.660267,0.005789044,0.0012108638,0.11176598,0.21549092,0.2503691,0.0217139,0.3524123,1.3508223,0.24848722,-0.017258901,-0.29521754,0.18359135,1.492263,0.02985798,6.951042,0.10130292,0.638934,520.317,279.18762,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
60,4.8737607,3.679447,8.820208,237.11696,0.61334735,0.8853817,0.8911272,2.1316798,0.18021423,0.37214354,0.024814377,0.1603258,0.32590553,224.68704,5.554245,0.31159827,0.06881413,0.0040584053,0.88530856,0.15923549,-0.034962337,18.151705,0.782445,0.029271046,43.877373,0.0051612146,0.0082687335,0.096081965,0.330127,0.20424917,0.028738547,0.76059836,1.198689,0.19563085,-0.013753807,-0.027912054,0.06990937,0.98276263,0.019640855,3.5679717,0.14623417,1.298634,511.69214,277.56332,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
61,5.6663475,2.8466296,8.876814,52.781624,0.847877,1.5667175,0.91321343,1.4414175,0.61794645,0.34400985,0.015872082,0.07943067,0.4915446,153.83577,4.125309,0.36074963,0.08079994,-0.0035435576,1.162562,0.24082032,0.016408728,16.851686,1.0014741,0.03281485,49.68118,0.005756222,0.00147377,0.09579978,0.20306495,0.10398552,0.03270801,0.37872633,0.78292924,0.40224358,-0.053142812,-0.123502254,0.103914775,0.40010226,0.024249779,3.588556,0.07018772,0.40958348,536.25305,276.00266,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
