year,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1930,0.15139447,0.1375806,307.0603,0.15013742,-0.0016615018,46.280987,52.51253,0.13128051,11.608013,0.5887902,0.5684209,0.8816138,0.7656424,0.6746241,41.93239,443.3162,80.91107,366.33844,599.93414,0.019566705,0.080327414,0.9895837,8.77067,0.92998105,1.2960364
1931,0.21526282,0.0029137153,307.25296,0.22741944,-0.00048732926,46.57647,52.838432,0.045991197,11.713163,0.5253619,0.5585484,0.88301265,0.77174115,0.6810863,42.46163,443.6311,80.81715,366.5237,599.93646,0.0224697,0.15379609,1.1704714,10.091543,-0.050625294,1.3871179
1932,0.1572219,-0.100404516,307.51517,0.28127834,0.0003663226,46.833027,53.14077,-0.016301712,11.806648,0.5678588,0.5593755,0.89075035,0.78121316,0.6901276,42.983833,443.96942,80.88129,366.6906,599.9388,0.023505516,0.17308569,1.2316363,10.560769,-1.0227885,1.7000072
1933,0.014453793,-0.00026043993,307.81552,0.34526458,0.00044257558,46.995583,53.386303,-0.022028452,11.871411,0.6845351,0.5722125,0.9059552,0.7947033,0.70224607,43.576588,444.3613,81.09907,366.88568,599.9411,0.023284836,0.15791404,1.2126513,10.457114,-0.49604452,2.165391
1934,0.15670101,0.04629965,308.2057,0.40533575,0.0012883745,47.24957,53.687294,-0.08411498,11.964746,0.60783726,0.56589293,0.90932876,0.8019764,0.7096701,44.183064,444.72305,81.03089,367.0943,599.9435,0.024200205,0.17373773,1.2659616,10.871314,0.16849716,1.9212389
1935,0.1070531,-0.0012101941,308.6262,0.6029392,0.0018608602,47.470146,53.96811,-0.1265305,12.048047,0.64798445,0.5707046,0.919421,0.8128391,0.71984065,44.776295,445.12363,81.09769,367.28748,599.9459,0.024162117,0.16318814,1.2583383,10.850731,-0.33058387,2.5466363
1936,0.15428062,0.08815042,309.41156,0.7615008,0.002685881,47.720043,54.26694,-0.18765804,12.140837,0.6551802,0.57325435,0.92810535,0.8230055,0.7295076,45.38964,445.58096,81.0959,367.47867,599.94836,0.024900367,0.17396343,1.3001696,11.184062,0.48538032,2.882463
1937,0.28335395,0.06706724,310.1492,0.6307166,0.004205087,48.051426,54.616127,-0.29992574,12.259679,0.5960099,0.56744885,0.9314804,0.8303861,0.73708105,45.97924,446.05533,80.97663,367.6415,599.9508,0.028853267,0.27009916,1.5465562,12.982803,0.56093067,2.4223402
1938,0.2884151,-0.0106045585,310.673,0.53484684,0.0057434654,48.38426,54.96659,-0.41419876,12.379558,0.60689497,0.5676877,0.9383873,0.83965695,0.74610925,46.549503,446.55334,80.967545,367.77365,599.9533,0.03241707,0.35020474,1.7670593,14.603578,-0.07716461,2.3221452
1939,0.26214483,0.03599597,311.2189,0.5206934,0.00713132,48.698486,55.305927,-0.5180632,12.494116,0.6501919,0.57274336,0.9482234,0.8505209,0.75637066,47.1441,447.08557,81.03238,367.9046,599.9558,0.034835637,0.39508215,1.9136559,15.701737,0.24155314,2.4265654
1940,0.36040705,0.06667219,311.71442,0.47149092,0.009043539,49.073807,55.683533,-0.6608601,12.628677,0.6028438,0.5682137,0.9520502,0.8582332,0.76426196,47.73514,447.60077,80.97333,368.02963,599.9584,0.03947395,0.49627545,2.200882,17.811447,0.68335354,2.122586
1941,0.3954892,-0.018808715,312.1619,0.4003819,0.0111353,49.469475,56.07433,-0.8175569,12.770459,0.5887298,0.56555307,0.9568191,0.8664581,0.77256143,48.300335,448.11398,80.94875,368.1339,599.96094,0.044412497,0.5992207,2.5058692,20.057304,0.043040074,1.9652555
1942,0.32278964,-0.028381577,312.51517,0.2790338,0.012822229,49.816586,56.4354,-0.9454495,12.897436,0.65141726,0.57221276,0.9672797,0.87773347,0.78319967,48.888397,448.6466,81.06379,368.2432,599.9635,0.046818554,0.6288286,2.64829,21.147953,-0.1911688,1.9165388
1943,0.338726,0.07309186,312.71994,0.10876111,0.014586288,50.17198,56.80204,-1.0796561,13.027717,0.6476573,0.5734426,0.97439986,0.88728386,0.79255325,49.50077,449.1465,81.11794,368.37128,599.9661,0.049320456,0.6591024,2.796141,22.281923,0.6696762,1.4637009
1944,0.46897334,0.008042587,312.7327,-0.013716431,0.017045803,50.608536,57.2199,-1.2654681,13.18485,0.5412149,0.5610471,0.9728646,0.89225304,0.79844695,50.0631,449.5526,81.01217,368.4857,599.96875,0.054876775,0.76799524,3.1375608,24.80783,0.3979458,0.83358115
1945,0.35481122,-0.13228275,312.69254,-0.0199361,0.018874068,50.96988,57.59131,-1.4060479,13.318546,0.60057425,0.5648192,0.9810689,0.90238684,0.808279,50.608715,449.94644,81.143456,368.59372,599.9714,0.056735855,0.77262366,3.2422113,25.64752,-0.9881898,1.0901752
1946,0.20440787,-0.0632073,312.6928,0.042698592,0.01987833,51.233253,57.90238,-1.4870365,13.421165,0.7060947,0.5777618,0.9950576,0.9156436,0.8205092,51.226982,450.34686,81.39383,368.74948,599.974,0.05655276,0.7241034,3.2168355,25.556223,-0.72791946,1.481539
1947,0.22839661,-0.0036598777,312.77792,0.057545498,0.021007001,51.51056,58.222282,-1.5775294,13.528736,0.6919572,0.5804447,1.0028455,0.9256748,0.8303187,51.88266,450.70892,81.47478,368.9463,599.9766,0.05642145,0.67942446,3.1947706,25.488506,-0.19245033,1.3362386
1948,0.19708811,-0.019708093,312.8079,0.062900536,0.021960096,51.76635,58.529156,-1.6556178,13.62979,0.69951075,0.5849604,1.0117663,0.9363472,0.84063953,52.53637,451.0467,81.566216,369.15567,599.9794,0.056226518,0.635927,3.16887,25.391874,-0.38942093,1.3623569
1949,0.18898043,-0.045513038,312.90372,0.14061925,0.022864148,52.015583,58.832195,-1.7304938,13.7291355,0.697065,0.5883308,1.0199938,0.94669497,0.8507391,53.19247,451.36472,81.63217,369.37512,599.98206,0.056016844,0.59456766,3.1421716,25.28857,-0.62037164,1.4962426
1950,0.106062025,0.0325106,313.0891,0.1871583,0.023314483,52.210236,59.10194,-1.7725166,13.811179,0.7527671,0.598895,1.0327506,0.95949733,0.8627294,53.873383,451.70224,81.77995,369.61057,599.9848,0.055638053,0.5517887,3.105129,25.108383,-0.15181758,1.7670009
1951,0.25400162,0.10371151,313.27808,0.2566515,0.024563152,52.49863,59.42947,-1.8731546,13.924046,0.6476848,0.591137,1.0341585,0.966321,0.870205,54.529694,451.9828,81.67591,369.8412,599.9876,0.055569768,0.51836,3.087456,25.069479,0.7298444,1.5144913
1952,0.31348506,0.065354094,313.60245,0.35027575,0.026127035,52.823376,59.779877,-1.9973606,14.049349,0.5996624,0.5852185,1.0364096,0.973587,0.8780334,55.121033,452.26047,81.594925,370.02933,599.9905,0.056268867,0.5069352,3.1185446,25.380318,0.52890545,1.6645105
1953,0.3847098,-0.06936989,313.97858,0.36391488,0.028067978,53.191673,60.15787,-2.1497865,14.189614,0.5563432,0.5775135,1.0372713,0.98011,0.88531446,55.67278,452.53906,81.50604,370.18036,599.99335,0.05872004,0.54258007,3.260901,26.489702,-0.44094047,1.6106597
1954,0.17474526,-0.12701295,314.33026,0.32713592,0.028861918,53.42417,60.451916,-2.2190223,14.285809,0.7170145,0.5942732,1.053238,0.9946731,0.8987234,56.280033,452.90637,81.754616,370.3406,599.9962,0.058454327,0.50508416,3.230301,26.360552,-1.3485421,2.102379
1955,0.13068387,-0.057250153,314.63287,0.28833014,0.029413061,53.62718,60.72799,-2.2708006,14.372702,0.7724427,0.60557985,1.0661438,1.0076967,0.9109964,56.9791,453.29193,81.916374,370.55194,599.9991,0.058100354,0.46767533,3.1943803,26.191303,-0.87079424,2.0380387
1956,0.060244944,0.08623864,314.90695,0.28422764,0.029579949,53.78373,60.975777,-2.2946703,14.444716,0.82851833,0.6194556,1.0808918,1.0217743,0.9241016,57.727196,453.69824,82.08461,370.7979,600.002,0.057605203,0.4290637,3.1498847,25.957903,0.1597132,2.1442919
1957,0.30316114,0.13495542,315.20132,0.31980884,0.031060794,54.094936,61.31888,-2.4147859,14.567934,0.6576269,0.60622096,1.0788491,1.0269859,0.93050003,58.420776,454.0238,81.8754,371.02786,600.005,0.057770178,0.40857238,3.1466913,26.024967,1.0480623,1.6097215
1958,0.33015576,-0.0055827554,315.54657,0.39939684,0.03267974,54.42162,61.671978,-2.5455968,14.696882,0.6262938,0.60209584,1.0820811,1.0349778,0.9390251,59.030106,454.35474,81.80302,371.19943,600.00806,0.058610886,0.40722844,3.1864805,26.400026,-0.05873017,1.8499563
1959,0.29199567,-0.04668705,316.0001,0.62669104,0.034083374,54.722275,62.00921,-2.6612885,14.817771,0.66814893,0.6059281,1.0901161,1.045534,0.94951874,59.645786,454.72705,81.85303,371.35495,600.0111,0.05859021,0.3830958,3.171338,26.382338,-0.48297933,2.5136561
1960,0.23678169,0.010466524,316.79993,0.73249525,0.035180543,54.98617,62.323895,-2.7551038,14.926938,0.75048,0.61718774,1.1028445,1.0586292,0.9619676,60.316525,455.19073,81.96659,371.5236,600.01416,0.058454655,0.35762742,3.1491618,26.31241,-0.14030471,2.981678
1961,0.31292868,0.026104473,317.4651,0.70374286,0.036683943,55.29707,62.66807,-2.8790894,15.052307,0.7302088,0.61916107,1.1099422,1.0687923,0.97221863,61.01218,455.67365,81.94571,371.6968,600.0172,0.05876018,0.3450005,3.154892,26.443419,0.13065512,2.7907188
1962,0.28899062,0.0021330176,318.20743,0.66967285,0.038049635,55.591076,63.002045,-2.9935904,15.172589,0.7753617,0.62834203,1.1215445,1.0813878,0.98434293,61.720642,456.21707,82.005424,371.86346,600.0203,0.05873164,0.32427678,3.1393974,26.422134,-0.12862566,2.8984973
1963,0.31719473,-0.11503936,318.80444,0.63004214,0.039560597,55.901405,63.346508,-3.119266,15.298917,0.77965105,0.63424194,1.1312418,1.0930296,0.9957723,62.45009,456.77676,82.03011,372.03235,600.0235,0.05911096,0.31555068,3.1498573,26.586744,-1.0450405,2.7962883
1964,0.058911912,-0.08371134,319.4675,0.5712608,0.03966534,56.04509,63.58833,-3.1426077,15.369909,0.9895087,0.66671586,1.1577559,1.113685,1.0140817,63.278015,457.45438,82.394775,372.24286,600.0267,0.05860232,0.28480676,3.1046867,26.34708,-1.3245813,3.3488185
1965,0.14977205,0.07719659,319.94696,0.76523507,0.040261332,56.246376,63.86541,-3.201949,15.460347,0.9507328,0.6769575,1.1710701,1.1274691,1.0272161,64.17544,458.0965,82.45011,372.50632,600.02985,0.058286194,0.26048926,3.0716243,26.195045,0.17364499,3.4260738
1966,0.2133051,0.041904442,320.99796,0.8230939,0.041197985,56.487133,64.16697,-3.2864623,15.564398,0.93786764,0.6876924,1.1848804,1.1415923,1.0406412,65.05218,458.7951,82.44041,372.76053,600.0331,0.05810507,0.24088168,3.0470605,26.104458,-0.005142138,3.5521295
1967,0.23358093,-0.016064018,321.59314,0.7500274,0.04223932,56.7395,64.47591,-3.3790095,15.6727915,0.9327926,0.69802773,1.1986325,1.1557618,1.0541354,65.92231,459.49475,82.464165,373.0001,600.0364,0.05796802,0.22348745,3.025332,26.033943,-0.45081577,3.4068584
1968,0.18117706,0.04013295,322.49802,0.8758805,0.042991366,56.957138,64.76353,-3.4507937,15.769871,1.0009181,0.7169386,1.217967,1.1729842,1.0699843,66.82263,460.26193,82.58894,373.24466,600.0397,0.057723638,0.20439,2.9970539,25.914639,-0.11144124,3.9111392
1969,0.31384686,0.042752467,323.3449,1.1865281,0.044457458,57.25793,65.103,-3.575143,15.895578,0.936612,0.7213777,1.2285944,1.1856799,1.0824329,67.72226,461.01953,82.52204,373.48502,600.043,0.058148965,0.2039036,3.0110824,26.100391,0.16490573,4.3123293
1970,0.266682,-0.08184015,324.8711,1.0653671,0.04566032,57.527176,65.42309,-3.6808052,16.011095,1.0322694,0.74263406,1.2498262,1.2040837,1.0992513,68.640625,461.92072,82.617676,373.7116,600.04645,0.058080383,0.1903419,2.9937446,26.061014,-0.9805846,4.4512415
1971,0.15016654,-0.0057357675,325.47562,1.2729275,0.04622599,57.720818,65.69651,-3.7403026,16.101336,1.1363584,0.7691682,1.274855,1.2246394,1.1177492,69.647095,462.84686,82.85519,373.9709,600.04987,0.05777063,0.1714395,2.961548,25.91197,-0.602997,5.1490235
1972,0.25521046,0.12472865,327.41693,2.2454655,0.047357187,57.980286,66.010826,-3.8414197,16.214355,1.1560249,0.78906834,1.296317,1.2434477,1.1349674,70.7066,463.90207,82.8723,374.25443,600.05334,0.057682164,0.15924194,2.9431996,25.863613,0.6500159,7.201184
1973,0.39962387,-0.043274567,329.96658,1.6964488,0.049263943,58.329853,66.38183,-3.9997547,16.35882,1.172273,0.80841756,1.3178543,1.2624259,1.1523598,71.783165,465.13824,82.78046,374.51007,600.0569,0.060334723,0.22092472,3.0991173,27.064623,-0.4788388,6.123168
1974,0.16866134,-0.084017046,330.80984,0.4549187,0.04991022,58.53101,66.66055,-4.06658,16.452934,1.3586944,0.84963256,1.353573,1.2890942,1.1756437,72.95399,466.4327,83.12294,374.78015,600.0604,0.06003923,0.20064127,3.0673196,26.921732,-1.2977947,4.099752
1975,0.23158976,-0.0172216,330.8764,0.38565266,0.05089362,58.771122,66.96353,-4.158338,16.56077,1.2935982,0.8662865,1.3748139,1.308272,1.1932961,74.17247,467.57632,83.23985,375.10513,600.064,0.059877448,0.18487899,3.0439358,26.839697,-0.6230036,3.5431094
1976,0.13421814,0.10274615,331.58115,1.2496806,0.05134464,58.94795,67.22748,-4.211517,16.647268,1.3592591,0.8951661,1.4040692,1.3318504,1.2143399,75.39672,468.72437,83.47926,375.4602,600.0677,0.05951562,0.16492659,3.0082712,26.666716,0.15255284,5.6110845
1977,0.43708205,0.10105456,333.37576,1.7222203,0.05343257,59.315926,67.610916,-4.384693,16.800161,1.2090476,0.8979171,1.4174951,1.3471724,1.2291629,76.57972,469.88403,83.26232,375.80362,600.0715,0.06290107,0.24580964,3.210465,28.20151,0.7247006,6.0738306
1978,0.33632728,-0.0026363425,335.02557,1.6138481,0.054963827,59.61815,67.9534,-4.5179496,16.930984,1.3313382,0.92733234,1.4476317,1.371476,1.2508513,77.760155,471.17065,83.40642,376.10815,600.0752,0.06322697,0.2401441,3.2171283,28.34115,-0.35970655,6.397965
1979,0.4318094,0.088668786,336.60345,1.8815864,0.057003625,59.979107,68.33323,-4.689037,17.082909,1.3288025,0.9457021,1.4714459,1.3925961,1.270177,78.99052,472.49274,83.4242,376.41946,600.07904,0.06598737,0.29973793,3.3785532,29.590437,0.5579111,6.8674684
1980,0.5136648,0.06553975,338.78876,1.6981757,0.05947545,60.389908,68.7451,-4.8925557,17.253056,1.3589076,0.9670346,1.4974542,1.4150295,1.2905515,80.235504,473.92807,83.42359,376.7135,600.08295,0.07051956,0.40278256,3.651814,31.646873,0.4980099,6.5931487
1981,0.5628889,-0.06409102,339.99982,0.98419565,0.062200338,60.829666,69.17599,-5.115578,17.43432,1.3570725,0.9846065,1.5214939,1.4365716,1.310302,81.49336,475.34842,83.460594,376.99374,600.0869,0.07574399,0.5176305,3.9676843,34.018078,-0.48805502,5.050647
1982,0.3854828,-0.0022042613,340.7571,1.2211803,0.06395021,61.15471,69.534775,-5.2683105,17.576271,1.493518,1.018999,1.5564282,1.4640661,1.334629,82.81567,476.77515,83.791855,377.30695,600.0909,0.07573681,0.4866426,3.949528,34.003857,-0.35426825,5.975862
1983,0.5584804,-0.00028983355,342.4422,1.6173886,0.06662701,61.58741,69.96224,-5.489586,17.756954,1.4327275,1.0333933,1.5795095,1.4854605,1.3543837,84.1664,478.20395,83.77752,377.65332,600.095,0.08016,0.5748022,4.2129483,36.00897,-0.0149747785,6.4779577
1984,0.3849031,-0.0922822,343.99194,1.5090086,0.068349786,61.907944,70.31917,-5.6420884,17.89893,1.6043123,1.073691,1.6191101,1.5157992,1.3809896,85.574646,479.7365,84.09444,378.01736,600.09906,0.0801046,0.53912354,4.190627,35.972122,-1.1494887,6.8436675
1985,0.37391594,0.02625882,345.46017,1.4372934,0.070003755,62.219795,70.67098,-5.790238,18.0385,1.6654984,1.1069677,1.6551886,1.5445106,1.4064301,87.08266,481.29388,84.3152,378.44043,600.1032,0.0800267,0.5050648,4.1670322,35.92507,-0.22220153,6.727276
1986,0.4374208,0.10365485,346.86652,1.5823225,0.071992524,62.570007,71.04741,-5.963548,18.192442,1.6528225,1.132057,1.6868052,1.5710698,1.4303029,88.61158,482.83847,84.41361,378.8867,600.1074,0.08072492,0.49329838,4.192668,36.23166,0.5194751,6.924064
1987,0.5812257,0.0894322,348.62485,2.1402838,0.07474891,63.00926,71.480934,-6.1938357,18.379019,1.5943564,1.1488695,1.7136657,1.5952888,1.4524598,90.11013,484.38593,84.37175,379.31543,600.11176,0.08508848,0.57922405,4.451012,38.20875,0.66605675,7.92113
1988,0.61628515,-0.034646593,351.1471,2.0843446,0.07768015,63.46833,71.9278,-6.438014,18.573812,1.6615578,1.1776757,1.7483099,1.6238194,1.4779526,91.61891,486.0664,84.42802,379.71683,600.11615,0.08979836,0.6686298,4.729992,40.342926,-0.3226773,8.073269
1989,0.5119325,0.035395216,352.79352,1.415917,0.08003068,63.858707,72.33151,-6.640847,18.745117,1.7911292,1.2167047,1.7899472,1.6562928,1.506511,93.21754,487.8055,84.69728,380.13797,600.1206,0.09115548,0.6637739,4.7946053,40.94819,0.013280866,7.019626
1990,0.68707556,0.0681408,353.9789,1.2505586,0.083316505,64.35812,72.80553,-6.9130735,18.956663,1.6825498,1.2296488,1.8159626,1.6806996,1.5290138,94.81881,489.4404,84.67465,380.57492,600.1252,0.09692926,0.7753866,5.139275,43.56618,0.6179668,6.1870584
1991,0.6482141,-0.11079187,355.29465,1.0083938,0.08637419,64.82994,73.26265,-7.1699023,19.159676,1.7266526,1.255481,1.8501949,1.7096422,1.5550234,96.39975,491.07346,84.83281,381.00116,600.12976,0.10092166,0.83262646,5.3690047,45.371258,-0.9534642,5.871575
1992,0.46549186,-0.071133055,355.9957,0.7128709,0.08842629,65.183495,73.644936,-7.354335,19.320889,1.856313,1.2934213,1.8925023,1.7430999,1.5845346,98.06136,492.68173,85.22971,381.47986,600.13446,0.100815006,0.779072,5.337684,45.307674,-1.0120327,5.5899987
1993,0.505948,0.05377477,356.72037,1.1068856,0.09068626,65.5606,74.04268,-7.5547967,19.491585,1.8207334,1.3148692,1.9251819,1.7716898,1.6104245,99.75994,494.19067,85.41147,382.01953,600.13916,0.10079498,0.73055047,5.311739,45.283436,0.08346953,6.155316
1994,0.5730414,0.101042226,358.20947,1.6588191,0.09329716,65.97799,74.46667,-7.7818413,19.678019,1.7962569,1.3343763,1.9569422,1.7999884,1.6361613,101.43494,495.6925,85.49044,382.56586,600.14404,0.10230592,0.7251899,5.3830194,45.956905,0.58383155,7.237968
1995,0.7080325,0.0078026284,360.03802,1.7977295,0.09662461,66.47881,74.944855,-8.062371,19.896145,1.7430311,1.3474907,1.9849138,1.8264583,1.6605755,103.07688,497.20258,85.44967,383.08472,600.149,0.10716602,0.8080506,5.6664233,48.15647,0.06267187,7.3654203
1996,0.58864665,0.020292789,361.80493,1.4297894,0.099287845,66.900955,75.3733,-8.295599,20.086763,1.8804164,1.3816576,2.0262194,1.860202,1.690583,104.76473,498.80316,85.70468,383.59668,600.15405,0.10824866,0.7861144,5.7086086,48.633614,-0.106169164,7.061023
1997,0.74861807,0.15383953,362.8976,1.8650142,0.10280255,67.422516,75.866325,-8.592209,20.315214,1.7764674,1.3900266,2.051895,1.8858675,1.714529,106.45932,500.30292,85.685905,384.11682,600.1592,0.11339767,0.87211186,6.0084977,50.963745,1.297219,7.52205
1998,0.8963257,-0.041884314,365.53497,2.369964,0.10709775,68.036415,76.42,-8.947342,20.579025,1.7549341,1.4026691,2.0801826,1.9130734,1.7397078,108.10438,501.8961,85.599106,384.5876,600.1644,0.121773936,1.036185,6.511281,54.763607,-0.052171204,8.581899
1999,0.66484934,-0.116666034,367.63754,1.6463518,0.11011676,68.49812,76.87642,-9.210762,20.788673,2.0017176,1.4484226,2.129382,1.9515934,1.7735534,109.860176,503.64667,85.99335,385.0659,600.1697,0.12293816,1.0006102,6.5539775,55.275276,-1.1708571,7.8551736
2000,0.66299367,0.06835147,368.8277,1.3842902,0.11310938,68.95606,77.33113,-9.473447,20.998241,2.030066,1.4769475,2.1686642,1.9851336,1.8037039,111.72877,505.34756,86.236824,385.61362,600.17505,0.12390054,0.96195436,6.583618,55.694748,0.32524082,7.174237
2001,0.80155236,0.10509334,370.40613,1.7972194,0.1168358,69.49988,77.84205,-9.79103,21.2413,1.9522972,1.4914159,2.199546,2.0144348,1.8307118,113.57348,506.9961,86.24852,386.16934,600.18054,0.12838975,1.017699,6.8366103,57.72123,0.8830174,7.737313
2002,0.87318027,0.03520212,372.4221,2.2826865,0.12092976,70.08679,78.381874,-10.136993,21.50216,1.9468815,1.5099801,2.233078,2.045331,1.8590024,115.38713,508.67084,86.27751,386.69443,600.18616,0.13418283,1.1031591,7.170713,60.340992,0.42215484,8.783446
2003,0.8719565,-0.039058067,374.9715,2.1855364,0.12499493,70.669525,78.92006,-10.482471,21.763435,2.0349512,1.5393388,2.2735925,2.080149,1.8903483,117.24286,510.4541,86.41087,387.20792,600.19183,0.13918206,1.1615775,7.452518,62.597866,-0.23024619,8.847117
2004,0.7950642,0.027813237,376.79315,1.9224306,0.1286219,71.1994,79.42498,-10.797483,22.006752,2.1428354,1.5745482,2.3182666,2.1174304,1.9236501,119.18685,512.2789,86.67985,387.74728,600.1976,0.1414912,1.14576,7.5622573,63.627953,0.13347054,8.554256
2005,0.9275831,0.04526579,378.81635,2.0840647,0.13294654,71.81181,79.98449,-11.165002,22.282967,2.0957212,1.5934423,2.353277,2.1498337,1.9533317,121.15243,514.08344,86.71273,388.30246,600.2034,0.14700238,1.2136968,7.8740563,66.11664,0.5142026,8.633595
2006,0.88559574,-0.01634908,380.9613,1.9378353,0.13702048,72.39345,80.525085,-11.515883,22.549707,2.1812892,1.6258624,2.3969874,2.187084,1.9867759,123.143196,515.947,86.908875,388.8534,600.20935,0.15067752,1.2288322,8.067702,67.76759,-0.11110259,8.603821
2007,0.8948849,-0.048826624,382.69202,1.912288,0.14112267,72.97774,81.06848,-11.870446,22.819473,2.209753,1.6536978,2.4383428,2.2233448,2.0195563,125.183174,517.7971,87.086296,389.42642,600.21545,0.15411545,1.236365,8.245122,69.30973,-0.3868188,8.552733
2008,0.7879425,0.005548003,384.7859,1.7991245,0.14462379,73.48988,81.56598,-12.182637,23.063501,2.343049,1.6952127,2.4887307,2.264672,2.0562754,127.301025,519.71735,87.41598,390.03717,600.22156,0.1542736,1.1581464,8.213865,69.35675,-0.19003382,8.684071
2009,0.9059809,0.097739555,386.29025,1.8994942,0.14874488,74.07503,82.11189,-12.541595,23.33746,2.2691689,1.7145991,2.5259356,2.2992814,2.0879846,129.43715,521.5499,87.489555,390.6756,600.22784,0.15753259,1.165499,8.378992,70.81663,0.78302413,8.53334
2010,0.9834216,-0.02782106,388.58487,2.0871181,0.15326284,74.70715,82.68961,-12.931237,23.631575,2.2600603,1.7370269,2.5652146,2.3352172,2.1207857,131.54272,523.4031,87.540054,391.2914,600.2342,0.16241452,1.2139466,8.64573,73.0153,-0.12630805,8.916945
2011,0.85033876,-0.046173196,390.4645,1.9385269,0.15703599,75.249405,83.20978,-13.26815,23.89315,2.398454,1.7769306,2.6157496,2.3773887,2.1584134,133.71432,525.309,87.869545,391.91995,600.24066,0.16313098,1.150746,8.647275,73.31505,-0.5770624,9.030517
2012,0.89107525,0.038349602,392.46194,2.3685126,0.1610092,75.81476,83.74599,-13.621203,24.16569,2.410588,1.8057247,2.6599858,2.4165115,2.193823,135.94759,527.20685,88.04776,392.58902,600.24725,0.16483115,1.1172539,8.710994,74.06287,0.16942966,9.851423
2013,0.92703795,0.048832126,395.20154,2.3325968,0.16515559,76.40011,84.296295,-13.988504,24.448112,2.4577174,1.8380325,2.7068348,2.4572945,2.2305884,138.21109,529.17535,88.19068,393.2643,600.25397,0.16726,1.1047696,8.820367,75.14235,0.28804883,9.879911
2014,0.9887395,0.111559495,397.12714,2.1090074,0.1696135,77.02216,84.87175,-14.380254,24.747116,2.4398503,1.8624834,2.7492123,2.4959767,2.265854,140.48639,531.1099,88.28926,393.93344,600.2608,0.17100425,1.1269704,9.012192,76.82063,0.89900506,9.2972145
2015,1.150157,0.13048844,399.41956,2.8594534,0.174921,77.74697,85.51611,-14.835958,25.08855,2.3604817,1.8762656,2.7851186,2.5314603,2.29878,142.71825,533.0118,88.23557,394.56796,600.2678,0.17853475,1.244995,9.442065,80.22311,1.3476454,10.617076
2016,1.2497163,0.00562937,402.846,2.7907662,0.18073869,78.53422,86.20343,-15.331107,25.4571,2.3929684,1.8993576,2.826858,2.5702617,2.3343134,144.9381,535.0218,88.223335,395.14825,600.2749,0.18771203,1.3956261,9.973016,84.3741,0.4740264,10.590824
2017,1.1614158,-0.08418744,405.0011,2.2695773,0.18604691,79.25756,86.85,-15.791272,25.8043,2.5107334,1.934137,2.8761835,2.6133537,2.3732016,147.23036,537.06946,88.483826,395.72382,600.2821,0.19334473,1.4429017,10.276449,86.90821,-0.47674593,9.82409
2018,1.0813414,0.02438738,407.3852,2.4215963,0.19089298,79.92359,87.46012,-16.219711,26.131918,2.6327605,1.9741155,2.9293213,2.6587758,2.4139636,149.62984,539.16925,88.814186,396.35284,600.28937,0.1961148,1.4126049,10.397036,88.13698,0.21649675,10.415291
2019,1.2101905,0.079933316,409.84427,2.520274,0.19641025,80.67125,88.12572,-16.6992,26.494669,2.5857162,1.9963281,2.9719188,2.6988995,2.4508054,152.05475,541.23895,88.87838,397.00742,600.2968,0.20193498,1.4622055,10.70927,90.75457,0.8980358,10.347005
2020,1.2412081,-0.059946362,412.42572,2.4293256,0.20206556,81.43526,88.8038,-17.190979,26.86718,2.6157734,2.024623,3.0185292,2.741414,2.4895606,154.47939,543.3302,89.001625,397.64642,600.3043,0.20781128,1.5086507,11.0227995,93.39638,-0.2263844,10.237356
2021,1.0902977,-0.24187432,414.7029,2.1250727,0.2068734,82.09437,89.413765,-17.622967,27.201025,2.77787,2.0703375,3.076468,2.7902467,2.533221,156.9983,545.4811,89.396416,398.3192,600.31195,0.20891723,1.4288994,11.033126,93.86381,-2.0616744,10.056463
