config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1818,1.0600698,0.030828621,399.4449,2.3450797,0.18237779,106.94631,64.771385,-22.030783,-28.657047,2.0931995,1.6380472,2.52635,2.4546125,2.3134856,144.61482,515.45953,75.58463,100.13049,927.9933,0.17849512,1.7773691,11.690215,96.721886,0.07343676,8.865872
1819,1.1459892,0.021959793,400.0615,2.4806924,0.3874321,30.946095,28.82434,-25.43185,-27.768787,2.0224113,1.5689554,2.4793468,2.607212,2.6062403,164.11685,594.4932,90.93529,895.7982,1319.7201,0.29985756,0.4417835,7.9531875,97.41739,-0.25036252,12.429637
1820,0.96590006,0.03992468,400.15216,2.4167664,0.08722999,45.204185,104.970474,-10.456898,-16.478739,2.4251323,1.8123763,2.6004713,2.3440177,2.137457,132.35025,438.87476,259.4787,246.99014,379.01013,0.09728602,0.33477965,4.040047,41.14736,-0.57325494,9.101496
1821,1.1929905,0.04289592,400.03513,2.48447,0.2495882,97.07687,24.668842,-25.04056,14.622038,2.1163642,1.6941572,2.552063,2.3701167,2.182521,135.90744,407.02957,77.90098,539.69366,187.13712,0.1470404,0.5537983,5.1621957,51.074474,0.5437773,8.330357
1822,1.0786265,0.043150943,399.9376,2.448667,0.21077833,53.04701,98.95305,-17.564608,9.534744,2.2020183,1.5862391,2.148557,1.77631,1.547527,94.6822,408.8294,109.33894,67.786766,96.041016,0.11674075,0.9571276,6.666564,55.918964,-0.72453177,7.19794
1823,0.9185144,0.010026632,399.88135,2.7081013,0.075065,76.71735,94.36435,-12.613616,34.2111,2.555122,1.8499304,2.6077216,2.289716,2.0543308,126.69154,690.70184,163.71338,283.0515,984.98157,0.2343663,0.7245652,9.593703,100.446594,-0.19980593,9.778215
1824,1.1066096,0.04608232,400.04132,2.4716053,0.09925758,107.62321,46.055843,-17.031336,34.765068,2.8599994,2.065842,2.7886271,2.311095,2.0180516,123.318726,432.63736,71.47748,221.46304,187.67436,0.07606498,0.34292585,3.3908577,31.556473,0.92544997,7.731099
1825,1.0662942,0.051802862,399.9492,2.472527,0.17365256,136.80003,108.496925,-17.07244,-21.151922,2.221825,1.821772,2.666596,2.374064,2.1336846,132.29744,520.72076,241.76118,369.24857,924.02356,0.12575333,1.969554,9.81581,78.69455,-0.5347506,7.4073014
1826,0.9771927,0.04079915,399.83862,2.4730363,0.16137196,49.665604,45.692863,-21.731365,1.2726662,2.5225365,1.9769379,2.958802,2.71367,2.4688165,153.3668,409.7203,144.57014,483.6004,278.76797,0.16065662,0.6898082,9.098913,94.906075,0.37463635,9.256563
1827,1.0717869,0.04036022,399.85727,2.5237024,0.15860054,141.37766,136.82285,-26.495234,-31.077267,2.1520915,1.7090561,2.622908,2.5701694,2.4397032,152.73203,556.391,111.64835,933.92645,1632.1123,0.19954872,0.26104432,5.2252326,86.655396,0.106759146,10.210379
1828,1.0151393,0.03928926,400.81567,2.468238,0.049168035,140.86862,44.464703,-21.17972,35.073284,2.8231716,1.959296,2.5247955,1.9234215,1.614353,97.34196,488.97055,51.466206,279.24527,1498.5736,0.08284795,0.22298364,2.9644246,30.774466,0.92780143,7.8679914
1829,1.0519693,0.04149676,399.9864,2.4652495,0.22158048,142.80779,69.96843,-38.604717,-47.122288,2.3845127,1.829489,2.7618203,2.7094073,2.5893345,161.96547,509.6224,40.370594,30.85378,122.920654,0.30530757,1.4806287,17.41767,171.26999,-0.046713065,9.154642
1830,1.0868678,0.036427386,399.9275,2.5335796,0.20455857,131.1237,38.22925,-20.671627,-26.490997,2.745435,2.0051563,2.7494931,2.24997,1.9430943,118.80116,586.05505,218.0422,484.52118,845.1063,0.10047895,0.3008773,3.7430406,38.09502,0.10503541,11.698502
1831,1.069319,0.03570478,399.9682,2.2128935,0.08670417,144.80408,47.161766,-21.587742,60.241596,2.7648175,2.0275304,2.8599467,2.461569,2.1820178,134.31584,569.3858,101.3618,238.93352,1307.59,0.20365079,1.4469936,9.976315,83.5439,0.2685677,9.295258
1832,1.0668198,0.045256842,399.9231,2.441507,0.20187855,104.11983,54.64757,-19.263435,25.9233,1.9201025,1.6085173,2.5868268,2.5956256,2.4623308,154.64241,495.27783,119.17732,356.32874,2304.646,0.20944552,0.5485303,9.424803,117.50655,-0.050067138,8.056788
1833,1.1652229,0.04408049,399.91257,2.5576432,0.19871409,131.20068,74.15273,-57.532116,-4.6335354,1.9906337,1.5637932,2.4143667,2.2562299,2.0548525,127.85588,406.3947,74.74716,467.19995,262.333,0.15929547,0.509531,6.103034,61.6745,1.5876255,8.500147
1834,1.2201991,0.023663964,399.66003,2.3706844,0.26456347,157.36118,38.17927,-26.971573,-33.62954,1.9162796,1.514378,2.298203,2.1991792,2.0698524,129.26065,418.2625,150.0357,300.37915,1845.8727,0.11433756,0.292358,4.1321096,47.098957,0.12749703,8.760641
1835,1.2432411,0.06239587,400.03268,2.5820756,0.2764403,144.76448,61.1148,-41.20603,-5.4733152,2.560549,1.9400966,2.859797,2.682832,2.4890976,154.89392,478.5914,150.36447,368.38742,1077.5853,0.38071465,2.8395963,22.725723,198.678,-0.23517771,8.955497
1836,0.99005425,0.022942232,399.85556,2.4415886,0.1780488,94.59939,43.019947,-15.6625595,33.737022,2.0880954,1.5849122,2.3245113,2.102572,1.9080652,118.26575,601.72925,245.43521,171.77773,907.8957,0.18842848,0.7250652,8.466198,88.151886,-0.18090501,7.2232847
1837,1.1076428,0.028484767,400.01233,2.4670043,0.22456694,103.473434,70.21351,-36.95907,-58.152184,2.1521065,1.6610248,2.4232783,2.2047727,2.0117812,124.80206,402.80594,143.61325,471.92374,680.2064,0.07602171,0.55546606,3.5413976,29.216976,-0.14000599,6.9017
1838,1.177991,0.037718248,399.8131,2.4594696,0.26485425,113.94713,23.71967,-21.526419,13.987541,1.9309876,1.5591878,2.4392018,2.3842957,2.2474167,140.73453,500.05655,62.18821,327.75354,1483.9729,0.15117912,0.27797633,4.3428884,50.89292,0.9165737,8.686949
1839,1.1098986,0.035806518,400.15427,2.277513,0.10284971,100.00072,93.61696,-23.50093,-8.486237,2.3781943,1.8157072,2.67275,2.446815,2.2445588,139.31519,491.5794,61.23176,256.63605,1124.3798,0.2573031,2.7207503,13.98023,109.88021,-0.034660004,7.718524
1840,1.08983,0.046561074,399.95355,2.7331715,0.31030187,95.8441,69.50874,-20.557728,-3.317531,1.9779804,1.5359793,2.1686075,1.7963024,1.5499442,95.07533,614.54224,213.03745,382.21515,1131.9592,0.14756113,0.3707544,4.7073636,50.457375,-0.034795165,10.3672905
1841,1.0018097,0.03648947,399.81747,2.322913,0.10847298,143.646,41.844765,-12.441889,-7.968976,2.8934274,2.0401537,2.7831848,2.3757598,2.1016178,129.04807,460.81793,44.46345,635.00867,1105.7311,0.1370141,0.7184706,4.6352715,37.825336,0.024102092,8.0321245
1842,0.87940997,0.034233384,400.16376,2.5245678,0.1315526,109.521034,85.79527,-6.7299395,5.683559,2.1236317,1.678482,2.6759498,2.6510034,2.5083816,157.03499,535.9376,237.26753,700.24677,287.37308,0.093778424,0.32969233,3.6414154,34.666588,0.5278111,11.225798
1843,1.0515028,0.04370831,400.55988,2.467416,0.18049404,55.087013,50.923183,-19.069963,7.3594923,2.836013,2.0907714,2.9221282,2.4287028,2.1044996,128.88884,462.7757,31.729364,36.258106,637.9084,0.26431227,0.21395068,4.598914,88.82137,0.26192027,7.884782
1844,1.2523253,0.05168935,399.7392,2.5416763,0.20517783,123.19877,96.73091,-30.55371,22.9931,2.29641,1.7060871,2.474659,2.2434287,2.046444,126.79287,482.86847,51.78543,130.12866,636.7694,0.1372236,0.52367616,6.336479,65.57003,1.4436512,8.652562
1845,0.89967835,0.050413627,399.88535,2.4719257,0.12250693,139.91489,94.75996,-12.16629,62.894142,2.1420054,1.6854616,2.6340394,2.5234036,2.3242147,144.96301,534.91016,153.25435,930.28894,301.55933,0.048818335,0.022628125,0.72643,17.477705,-0.3171093,13.294826
1846,1.0680774,0.045783453,400.4831,2.461873,0.19371805,156.70517,100.16957,-14.431564,-6.707583,2.6284282,2.1163557,3.2719936,3.224427,3.0717404,192.52481,479.58243,98.575195,5.8826623,135.47192,0.18321571,0.31166917,4.588497,63.935875,0.5371958,7.889693
1847,1.1169752,0.043379087,399.84213,2.487968,0.40401945,113.56622,47.19993,-18.724804,-3.2991638,2.230336,1.6656355,2.3944583,2.0996385,1.8737323,115.66521,459.35138,78.16233,541.3749,1437.3444,0.16738573,0.4107903,6.346323,73.75347,-0.17137067,8.09704
1848,1.1610986,0.047059864,400.03348,2.4720461,0.08952438,130.43623,73.667435,-18.305567,12.482855,1.74324,1.3859763,2.1178164,1.9893383,1.8357875,114.37534,533.08844,139.72006,917.0775,820.87714,0.15160024,0.7610115,8.247292,79.140755,0.80266,10.501432
1849,1.1639992,0.03150975,399.8497,2.494349,0.12485365,97.59105,52.499336,-36.253075,-66.64915,2.6521554,1.8895868,2.5059557,2.032257,1.7597058,107.09939,490.5091,100.7017,84.0029,586.09125,0.1267124,0.63725454,6.421294,63.542725,0.18671148,8.42719
1850,1.2018712,0.07206051,400.21304,2.4079702,0.122649,78.49142,49.00718,-43.053566,-27.945602,1.6801786,1.3918597,2.2503142,2.1702838,1.9551891,122.02576,572.1593,78.42919,1349.7976,1000.42175,0.19705561,1.2852695,9.850435,85.23229,0.66626656,12.021474
1851,1.0461882,0.035157815,399.98276,2.4716783,0.24566579,59.803234,60.810772,-19.232578,-24.400984,1.9965016,1.559591,2.3384206,2.2240314,2.0778646,129.61418,643.3937,119.20548,318.4287,99.08329,0.15388188,0.4751994,6.1623917,65.33433,-0.60337687,8.434656
1852,1.2761376,0.04235445,399.47845,2.446457,0.14664805,93.31334,7.894446,-30.068832,25.00314,1.8369825,1.6357778,2.5904603,2.3160493,1.9926548,123.639366,566.9951,102.7357,231.53784,688.25085,0.11542077,0.18080631,2.4080038,38.789825,1.5838605,9.894999
1853,0.91865814,0.035374213,400.09293,2.4639883,0.04709562,105.17452,118.46555,-10.07869,0.82652456,2.0568647,1.6266778,2.494391,2.4117515,2.2596617,141.20982,532.74603,159.18274,306.40942,530.84094,0.14820126,1.0664778,6.7423186,55.91328,-0.11364989,8.482279
1854,1.0437663,0.039997865,399.58386,2.6787095,0.15408546,116.102394,109.85445,-21.606647,-21.37524,1.8135774,1.4496547,2.215723,2.1069717,1.9545298,121.98427,681.59753,53.90209,1660.637,1638.2185,0.17019762,0.18456021,3.6357498,66.25786,-0.05433824,10.078263
1855,1.0411608,0.038824473,399.7854,2.4544024,0.19015507,62.38443,80.1434,-16.752272,29.974625,2.1566265,1.7651722,2.869468,3.046018,3.0514178,192.62216,368.42633,100.44728,163.83908,137.85014,0.07453785,0.3475886,2.8156033,24.419352,0.26454014,8.672831
1856,1.1543038,0.04167001,400.09912,2.4722447,0.31542,95.89677,23.008734,-27.855785,-5.0192695,2.3883557,1.8091913,2.6277714,2.4870784,2.3114157,143.92224,490.97485,83.25691,219.44328,535.83435,0.12517042,0.13963361,2.6413622,47.595222,0.77264154,7.3673487
1857,1.0863577,0.042835664,399.67792,2.5117173,0.20439741,84.18581,47.29345,-31.878193,1.5048031,2.213044,1.666099,2.4005384,2.0695724,1.8257921,112.52312,567.64044,122.84178,95.154465,392.08774,0.23188023,0.88825244,8.715415,81.23619,0.46343842,10.578604
1858,1.1204981,0.042288374,400.0728,2.4615693,0.23519516,94.49104,123.351585,-19.828598,24.675364,2.27914,1.7820685,2.6373882,2.411393,2.202746,136.78342,406.45947,103.75948,54.076263,659.87415,0.11290367,1.0484344,5.3656807,41.92884,-0.11960635,7.8101473
1859,1.1998266,0.045318354,400.25455,2.4644125,0.15055858,108.86556,78.31081,-20.55859,28.602276,2.7455096,2.055388,2.9356842,2.5751016,2.3047166,142.2362,502.12393,178.27542,1334.2053,587.8419,0.39446372,2.4672234,20.49993,184.15796,-0.48211765,9.44409
1860,1.0325736,0.027426636,398.60406,2.5966744,0.09985282,142.91711,86.52067,-16.986055,-17.897982,2.0858445,1.6149664,2.4398909,2.2782874,2.0993733,130.64964,442.43155,88.08046,682.2433,403.044,0.20302281,1.3398359,10.096636,86.21239,-0.14225826,8.157138
1861,1.0362207,0.033621836,400.01544,2.4884524,0.1862667,128.46822,88.82428,-24.208485,-25.404465,2.6716936,1.936457,2.675984,2.3122752,2.0610015,126.73348,427.35483,91.36623,46.77601,53.662056,0.1254063,0.2019581,3.4545026,42.728554,-0.35989946,7.458947
1862,0.98444176,0.03778884,399.4034,2.450004,0.24431877,101.28386,56.05898,-6.444991,43.22831,2.6057181,2.0032196,2.8741407,2.5823512,2.3446937,145.24007,401.13672,35.592506,153.87259,192.18634,0.18144584,0.6160065,6.325026,59.013283,-0.54976845,8.318819
1863,1.0945199,0.040051028,400.1324,2.472899,0.42797548,157.94553,73.75603,-31.718761,-27.669922,2.3506668,1.7592987,2.510058,2.2375817,2.0278163,125.33333,487.14536,34.93459,60.142975,303.49768,0.17988184,0.81814396,10.157726,104.99662,1.3765949,7.5891914
1864,1.0829917,0.04158611,399.96777,2.4690094,0.28711677,99.333466,78.589554,-29.135777,-6.2465105,2.3382502,1.8028929,2.664259,2.3453388,2.076013,128.2673,538.71,34.70995,220.12814,360.4759,0.27362424,1.179689,13.597952,132.88535,0.5851361,9.766849
1865,1.0649985,0.04436868,399.9064,2.4247234,0.1980314,88.575905,73.232506,-12.148518,25.462852,2.5674088,1.810951,2.3952036,1.8774685,1.5930177,96.637764,472.69598,231.86691,398.81726,597.8114,0.21140711,0.36162564,6.07134,72.661705,0.29411286,10.143759
1866,1.0512781,0.037312966,399.97202,2.4559288,0.3099944,77.85302,18.932451,-22.939005,5.781228,2.2109616,1.6583741,2.3547022,2.005845,1.7607191,108.329956,512.2242,48.456528,566.1,540.8748,0.12814072,0.60477245,6.186488,57.72168,-0.39185292,8.542231
1867,1.1363058,0.044768393,399.7802,2.480031,0.15653616,105.69608,74.41969,-33.298046,-38.65816,2.8381011,2.114199,2.9818912,2.5954218,2.3232322,143.22194,432.88116,94.450264,169.28423,1519.2872,0.09226851,0.36095506,3.3756065,31.287876,0.23632705,8.957281
1868,0.9744848,0.036572628,399.76315,2.4831996,0.12235286,67.874054,89.08854,-10.587492,18.538898,2.4805121,1.9078029,2.8125272,2.4797058,2.201667,136.05685,423.77386,53.843678,1003.8916,1045.1235,0.19329628,5.1439996,22.50889,172.32158,0.90426713,8.173281
1869,1.0534277,0.03745284,399.99414,2.465096,0.16522174,42.18335,82.72048,-12.375887,28.560608,2.3042104,1.7647917,2.6157765,2.4043705,2.203115,136.83041,421.01132,40.547424,1359.0757,442.83438,0.19317777,0.8533026,10.536138,106.37663,-0.25575456,8.913303
1870,1.0513023,0.0406513,399.78714,2.4608204,0.11257329,74.612915,76.4283,-13.844078,2.5289721,2.737693,2.0316777,2.9078562,2.583549,2.3344202,144.29944,422.68115,168.74667,339.5956,319.80405,0.10918723,1.0208979,5.568139,43.948082,0.5828384,7.9807577
1871,1.034499,0.03566318,399.74234,2.4754944,0.23760763,113.67882,64.65608,-16.494442,35.558475,2.2281508,1.6856441,2.500422,2.351744,2.185308,136.03345,492.8895,59.089134,1383.7574,2191.0024,0.15714888,0.6741254,8.043903,81.44247,-0.09814656,7.0822296
1872,1.0718106,0.043594602,399.6954,2.4080577,0.30410838,54.861168,68.66304,-21.126759,6.957685,1.9775131,1.5508859,2.3616614,2.1789582,1.9784454,122.94075,453.504,134.7127,1330.7502,590.9764,0.06235402,0.17985699,2.54742,28.791058,0.2268568,10.410199
1873,1.0356141,0.028052261,399.94324,2.4770901,0.12126736,112.35652,50.49756,-9.520528,-31.941647,1.6012814,1.322046,2.1549919,2.1976242,2.1160817,133.00406,456.3537,115.840744,829.9733,1073.0227,0.08185336,0.5496802,4.1179433,35.509663,0.8994812,9.600965
1874,1.0847958,0.035951715,399.75552,2.468403,0.096795574,139.2045,66.130806,-11.663471,10.043184,2.123368,1.6349198,2.3814056,1.9685965,1.6609056,101.631836,489.69965,131.53627,191.57527,337.96808,0.13780686,1.0865963,7.128469,58.539574,1.2988865,8.484978
1875,0.9837643,0.03893155,400.03848,2.482169,0.056829393,74.512375,73.85802,-10.7119465,-19.651363,2.0565162,1.6429017,2.5212483,2.5588088,2.4819894,155.88828,598.6318,32.468063,242.47481,212.25674,0.22827668,2.5512283,13.271932,103.934715,0.93724287,9.96638
1876,1.2065386,0.041767307,400.2674,2.4999335,0.13867643,85.30198,100.66078,-23.483564,-9.943796,2.5333247,1.9775124,2.9594843,2.8724875,2.7398157,171.32912,552.2637,109.827354,995.81964,384.32578,0.29845864,2.300642,21.703491,202.32109,0.8010464,8.883142
1877,1.1048152,0.042301487,400.32275,2.5298822,0.20427959,96.11788,61.60198,-19.999256,-51.809998,2.054975,1.6372631,2.578703,2.536773,2.3918338,149.77823,444.80786,95.45276,144.35,93.8904,0.1454427,0.87307787,7.621276,67.31075,-0.121747114,9.104243
1878,1.1834503,0.0319224,400.40518,2.550733,0.13357504,34.15205,48.33451,-27.24847,7.7861547,2.6960692,1.850951,2.3529255,1.8069035,1.5280975,92.25273,416.93292,69.53575,152.57024,255.33755,0.21421441,0.60464823,9.5447035,117.87067,1.150506,7.2111893
1879,0.928275,0.047062982,399.96942,2.4736362,0.15081525,56.38546,95.98616,-6.52088,-1.8574747,1.8232243,1.441387,2.192018,2.068067,1.9141915,119.29779,386.10538,70.81534,72.622574,690.89667,0.09863903,0.55964154,6.550189,63.47823,0.4208738,8.012221
1880,1.0829197,0.0436853,399.80707,2.4703836,0.13726255,106.20787,-2.8649218,-31.9025,-13.4444065,2.510591,1.8888633,2.7110026,2.4054227,2.163222,133.74084,477.3413,70.58939,192.95726,643.34424,0.14592102,0.95409375,8.695185,78.1374,0.07426858,8.26573
1881,1.0895741,0.07241892,399.89233,2.4658666,0.06608661,84.4498,57.932476,-10.54426,-7.567711,2.7910752,2.0808444,2.8855667,2.4649403,2.1789553,134.0067,443.73138,178.36223,449.41284,1388.6602,0.127867,0.9707015,7.77264,68.85957,-0.26259363,5.6352463
1882,1.0171452,0.06519025,400.13333,2.5021026,0.4003293,117.497025,-8.273219,-23.430843,7.5445337,2.9493623,2.1074002,2.7976253,2.217095,1.8925736,114.83673,563.0633,94.01465,733.3469,598.30646,0.14504871,0.33547872,4.5582757,49.01939,-0.13911788,10.723227
1883,1.166199,0.049029,399.8392,2.4369864,0.24827161,133.13956,65.47366,-29.117245,-25.296661,2.6937506,1.998339,2.8585496,2.5945451,2.3633184,146.43019,511.04736,276.1538,164.01564,415.72372,0.174441,0.9705002,8.871524,80.72152,0.70320314,10.484906
1884,1.0694954,0.04091529,399.95407,2.4819071,0.10786842,106.05392,82.17226,-7.955495,28.043194,2.2495675,1.7304767,2.5566568,2.338181,2.1343904,132.49501,457.7229,60.976063,665.3807,290.7224,0.1253861,0.091341,1.8799012,32.655434,0.28996527,8.172356
1885,1.0481894,0.0077682734,399.92017,2.1159313,0.28324634,98.029,25.712234,-31.162632,-17.010895,2.7846298,2.020265,2.839847,2.5450273,2.3076615,142.67276,459.67065,31.457706,57.6054,984.2134,0.23862652,1.8657887,15.749762,142.40648,0.3562061,7.838458
1886,0.96275246,0.034577243,399.437,2.2684183,0.21906757,88.10217,89.47895,-19.2055,20.597399,2.9474463,2.0674043,2.7196162,2.1755335,1.8705689,113.70864,526.16797,80.07011,342.34045,55.958485,0.15600142,1.581523,8.172236,64.231674,0.8891152,9.4823065
1887,1.0604179,0.03660073,399.89325,2.4776568,0.11203458,88.22917,81.26808,-16.475775,-38.340523,2.1095862,1.6939033,2.6388252,2.4866543,2.2717423,141.5808,471.27457,107.16252,119.41866,930.472,0.17176184,1.0128112,8.613843,76.64689,-0.20370236,8.925276
1888,1.083292,0.043645978,399.54636,2.5266562,0.13021019,125.93854,59.41755,-13.460881,24.471539,3.027623,2.2477543,3.1558712,2.729393,2.426508,149.48727,393.3732,226.51534,212.43584,666.36255,0.10310997,0.11350967,2.1960676,35.088993,0.14268272,7.46168
1889,1.0859154,0.051594805,399.89484,2.5456994,0.25309232,138.76904,83.92061,-24.019176,-36.52752,2.5854313,1.881883,2.4908981,1.8914204,1.5704367,94.69913,478.39023,242.66138,1117.3492,2351.262,0.22112656,1.8944416,12.979834,110.21294,0.15372783,9.499479
1890,1.0365784,0.031322833,399.80847,2.5386949,0.3008775,90.465225,107.82713,-16.971224,53.758747,2.9316428,2.0966864,2.82486,2.2575898,1.9300096,117.504295,494.62076,63.880066,222.69702,1362.3416,0.056308776,0.7145146,3.9648697,31.660791,0.09712751,9.704518
1891,1.1337252,0.04879252,399.9986,2.5357356,0.19594638,69.6418,43.60331,-22.86273,-18.119085,1.7426037,1.4374143,2.3217995,2.2676566,2.0897827,130.74162,606.6201,247.75204,718.7687,1505.0,0.15446739,0.40415487,6.8302727,84.14217,0.34750724,12.755926
1892,1.0544655,0.0388781,400.09558,2.4828706,0.17767444,79.00503,26.11304,-22.373297,5.559575,2.4050899,1.880545,2.8758075,2.7507143,2.5787382,160.98485,429.6438,72.015396,174.15823,1168.4143,0.11150918,0.61680394,4.142338,34.297695,0.17719944,8.461302
1893,1.1808834,0.045592137,400.3933,2.525494,0.14802046,92.37555,83.96255,-37.420338,-32.32321,2.2439005,1.6542978,2.3513312,2.155384,1.9775493,122.56596,550.4566,30.898716,171.30515,936.98846,0.2622733,1.2537389,12.177543,112.43144,0.44136605,9.302509
1894,0.9956123,0.036436837,399.66547,2.4045768,0.13730319,116.77124,47.77019,-10.959378,-33.83815,2.3959966,1.792568,2.5101352,2.1215212,1.8595107,114.18994,652.0023,303.0479,527.8856,474.4748,0.15251368,0.32645756,4.72011,52.990314,0.051865317,11.234159
1895,1.0938588,0.04643632,400.248,2.449221,0.09708001,116.28967,58.372185,-18.944866,14.565027,2.012525,1.5941708,2.428963,2.316153,2.1589837,134.70981,516.7163,61.61153,134.95729,1036.9587,0.17143871,0.55759954,6.107614,57.37735,-0.26886633,7.9195275
1896,0.9687069,0.028421273,399.86374,2.4909558,0.17386201,54.065968,105.88283,-10.88167,4.150199,1.9041096,1.5097578,2.1937318,1.7730141,1.4668117,89.44106,586.1424,72.46684,426.12344,211.66048,0.14617619,0.7960094,8.616266,81.91213,-0.25843722,10.789074
1897,1.0451443,0.04129631,400.24146,2.5262094,0.08523884,162.27022,93.82946,-20.703014,0.38259292,2.05882,1.6245992,2.521101,2.4463525,2.300425,143.80635,574.7363,146.4168,549.0752,614.4603,0.15251428,1.6062275,11.2543125,95.86283,-0.40079802,10.021238
1898,1.0928835,0.04605577,400.0274,2.458838,0.26528698,21.260931,25.783594,-19.989658,-10.976471,2.302716,1.8286213,2.7976196,2.7224495,2.5819485,161.5312,466.33804,187.68962,121.68544,1928.9701,0.14782938,0.5447792,7.9488616,90.73314,0.017288184,7.936217
1899,1.1212476,0.037386578,399.93347,2.4837863,0.32917872,151.62613,88.635216,-22.799267,35.418587,2.081756,1.5695767,2.2523766,1.9949353,1.7921833,110.76979,472.4125,71.82422,122.718956,380.01578,0.077919506,0.43554774,3.5268054,30.668499,0.10091305,8.072514
1900,1.0199788,0.036132082,399.83975,2.4288943,0.10024162,81.403145,78.57871,-13.476535,-25.212727,3.3193023,2.239402,2.8022227,2.1220162,1.7854588,107.031105,383.28613,28.353153,501.68954,338.02597,0.070189476,0.29464144,2.7288375,24.317112,0.49537134,7.1981454
1901,1.1319402,0.045452993,399.94217,2.4922373,0.35543868,132.34976,80.64198,-16.219261,-10.232508,2.2240036,1.6800814,2.4383538,2.1661658,1.9460205,120.36442,437.54208,69.4736,629.05743,616.768,0.08051486,0.5137852,4.120574,35.765,0.21731272,9.982355
1902,1.0600088,0.048734665,399.76105,2.465786,0.072637334,39.31413,52.171364,-21.341187,-9.67484,2.173603,1.7194974,2.649758,2.397855,2.1160612,131.12418,568.5448,42.14438,420.0673,870.75616,0.06410898,0.038695898,0.87591946,15.959694,-0.22731686,9.442981
1903,0.963209,0.04141163,399.82736,2.4612362,0.34951988,104.879395,81.34534,-12.725566,-0.8504688,2.6396823,1.9840434,2.7918115,2.4005144,2.1245315,130.7378,419.21835,107.91673,61.61437,281.4083,0.16839907,2.6415734,9.664438,71.94357,-0.17698081,8.11591
1904,1.1303483,0.031480383,399.85776,2.4185925,0.2898063,126.100525,71.96648,-22.25683,21.651325,1.9746628,1.5522999,2.3484678,2.1711204,1.9800663,123.13241,490.4748,84.092545,180.94035,668.2627,0.08876245,0.5663408,3.9155357,33.071796,-0.2770225,8.721236
1905,1.0257074,0.03762675,400.2095,2.457872,0.4192172,81.59066,11.972406,-12.552731,1.7939812,2.2116334,1.6889668,2.4553134,2.3093,2.149597,133.80374,533.8165,70.26303,796.35333,1512.634,0.08965318,0.1837663,2.7162268,35.785942,-0.43678457,7.7838516
1906,1.1349977,0.033441007,399.2469,2.5230658,0.2649186,159.6,98.273895,-20.484186,19.051754,3.012262,2.2053573,3.024462,2.5514166,2.2516415,138.08954,517.1497,73.87191,911.95966,697.0879,0.087522075,0.8293177,5.5668397,47.407555,0.14511065,7.6342225
1907,1.0841812,0.040697753,400.8813,2.5651903,0.11951263,126.443954,95.01967,-26.565516,35.03663,3.1886568,2.204641,2.9033465,2.3417618,2.0219004,123.03036,522.7627,87.01836,1076.4822,625.57874,0.08366164,0.42933923,3.2754352,27.781849,-0.29343006,9.128401
1908,1.1022456,0.042348992,399.91592,2.4914887,0.17028679,81.44791,44.26905,-28.879461,-3.9776473,2.3747296,1.8286092,2.7259116,2.513903,2.3019977,143.04536,477.49506,78.752014,310.13184,661.49963,0.14719374,1.2077837,8.69266,73.01281,0.1695565,9.50862
1909,0.9905974,0.04320121,400.524,2.503693,0.12026509,70.76109,26.039999,-12.148861,-33.889626,3.1126022,2.2619443,3.0701873,2.5329323,2.2037144,134.82596,428.5424,292.01288,685.7407,1493.8347,0.15091106,0.83845294,10.549174,114.72139,-0.28336373,7.872145
1910,1.0366199,0.038984485,400.0699,2.4911962,0.1260753,124.69444,58.564007,-34.87212,1.668506,2.1355946,1.7230123,2.6808422,2.5916915,2.4243007,151.55563,515.38416,60.209667,127.94139,139.28252,0.26067585,1.8072262,16.534334,148.9279,0.07512424,8.706937
1911,1.245366,0.047775745,398.87903,2.5673823,0.21631925,133.48238,74.446396,-30.359024,29.030155,2.4158611,1.7509906,2.3785317,1.9583668,1.7050884,104.16203,550.4319,45.75597,478.57828,809.7292,0.16768685,0.3293005,5.708606,71.40135,0.7559782,9.340509
1912,1.0822089,0.03461397,399.90802,2.5393329,0.103746966,136.15752,99.452065,-26.685648,-6.051544,2.0884564,1.6017215,2.3440645,2.1513214,1.9715312,122.411606,379.47574,77.4638,175.53722,513.00885,0.17185888,1.1264896,9.682997,85.37682,0.5458385,7.5951843
1913,1.0839059,0.039522894,400.52945,2.452519,0.122344494,95.00594,91.62093,-24.93148,4.215632,2.2841587,1.7300742,2.5093484,2.1699555,1.9087822,117.61723,445.80255,31.781738,301.88193,198.58208,0.10930301,0.107946634,2.136639,33.650925,1.5440061,7.341975
1914,1.0152653,0.03726772,399.65262,2.7890499,0.17795195,137.33015,17.877834,-10.700496,19.232243,2.4460778,1.7870401,2.5149174,2.1720536,1.930639,118.88576,431.1789,39.54585,135.49016,1318.8811,0.1371316,1.647891,5.458858,40.22481,-0.6121027,8.778103
1915,1.0549681,0.034341194,400.53522,2.3318837,0.24890599,88.31519,125.47695,-15.700636,10.510044,2.3962715,1.8117917,2.7039108,2.5500026,2.3688183,147.45691,462.0647,82.38368,710.416,626.971,0.14103268,0.29807886,6.660468,85.106735,0.43870264,11.484144
